created_at,text,likes,RTs,user_name
12/06/2021 3:50,"EL FRAUDE LO SABIAN 4 DIAS ANTES DE LAS ELECCIONES, TODO ESTABA CORDINADO Y PLANIFICADO #FraudeEnMesa https://t.co/xiSfb6lZwx",0,0,Jorge23_06
12/06/2021 3:50,@VelazcoRoxana @DelCarm96085007 Aquí hay una #FraudeEnMesa https://t.co/kx3N0qxh5A,6,5,DavidCerrutti
12/06/2021 3:49,"Ayudennos a luchar por nuestra libertad.
#FraudeEnMesa
#SOSPeru
@CNNEE @CNN @FoxNews
@ONPE_oficial @JNE_Peru… https://t.co/NJxoppE8KI",3,1,jesusspinoza84
12/06/2021 3:49,"@PasquinDeM No al titere de Cerrón!!!
#FraudeEnMesa!!
#KeikoPresidenta2021 !!!
#SOSPeru 
#QueremosVerLasActas… https://t.co/UwV5tOQtqm",2,0,Zafiro20201
12/06/2021 3:48,"#SalasArenas a quién o qué le tienes miedo: tanques, Cerrón (Terroristas) o te están cobrando favores.Piensa si el… https://t.co/0D9BL3hITY",0,0,VanessaPL18
12/06/2021 3:46,"Ayudennos a luchar por nuestra libertad.
#FraudeEnMesa
#SOSPeru
@CNNEE @CNN @FoxNews
@ONPE_oficial @JNE_Peru… https://t.co/MsSOEXRtvD",0,0,jesusspinoza84
12/06/2021 3:44,"#URGENTE 
Ha habido un #FraudeEnMesa sistemático en determinadas provincias altoandinas a favor de Perú Libre, cuyo… https://t.co/gCw2oxcfho",6,3,LimaIsco
12/06/2021 3:43,"Ultima chance,nos unimos o nos hundimos!! #SOSPerú #QueremosVerLasActas #FraudeEnMesa #RespetaMiVoto https://t.co/bqWX6oDQq6",0,1,gonzALovi22
12/06/2021 3:43,"#SOSPeru #FraudeEnMesa #RespetaMiVoto 
Es un descaro lo que esta ocurriendo en el Perú, son muchas las pruebas y es… https://t.co/RyjN7S8stH",3,2,Diana_landia_
12/06/2021 3:43,"No al Comunismo!!
#SOSPerú 
#FraudeEnMesa https://t.co/Ja9FC3ixzB",2,0,mauricervant
12/06/2021 3:40,"@ONPE_oficial Estoy seguro del fraude . Va a salir a la luz sí o sí
#FraudeEnMesa
Salas Arenas",49,5,GabrielOmarPM
12/06/2021 3:39,"@JNE_Peru @OEA_oficial JNE no juegues con lo más preciado que tenemos. Lo vamos a defender cueste lo que cueste.
#FraudeEnMesa
Salas Arenas",1,1,GabrielOmarPM
12/06/2021 3:36,El @JNE_Peru nunca tuvo que poner restricción horaria ( 8pm ) para el ingreso de las actas y demás reclamos en los… https://t.co/y1rzKgxXJ0,1948,650,amariateguibnof
12/06/2021 3:36,"#SOSPerú El miércoles 2 de junio a cuatro días de la segunda vuelta, en consejo de ministros se toca el tema de las… https://t.co/njwX6IFX8H",631,280,CharitoABC
12/06/2021 3:35,"#SOSPeru #RespetaMiVoto #QueremosVerLasActas #FraudeEnMesa
Nos están robando la democracia! SOS PERÚ ❤️ https://t.co/8qL5wxduhL",2,1,_gabmunozba
12/06/2021 3:35,"Cualquier Parecido Con La Realidad no es coincidencia, es Real. 🤣🤣#MiVotoPorKeikoSeRespeta
#FraudeEnMesa https://t.co/Z4gp5zp68A",1,0,RasecPRod
12/06/2021 3:33,@el_analista2020 #FraudeEnMesa #RespetaMiVoto#queremosverlasactas#fraudeenmesa#fraudeperu#fraudinperu#SOSPerú#Quere… https://t.co/pnldBCKMRk,3,2,carmen01576836
12/06/2021 3:32,"El JNE juega en complicidad con Perú Libre, los dejan inpugnar actas y a Fuerza Popular le ponen trabas para correg… https://t.co/gaKvccpz9u",1,0,Geraldine210320
12/06/2021 3:32,@Hola10372873 @Antonia34541295 @suriel @PedroCastilloTe Así? con que los han comprado? tienes pruebas de lo que dic… https://t.co/oztPskMjj3,0,0,lcumpa
12/06/2021 3:31,"A TODO EL MUNDO!!

QUE OBSERVEN LO QUE NOS ESTÁN HACIENDO!
QUE SE DEN CUENTA LO QUE PASA EN EL PERÚ!
LA IZQUIERDA R… https://t.co/GURoI49ToI",16,4,Danny_oficial1
12/06/2021 3:30,"@MACA_OLORTEGUI Vamos Maca, con fe tenemos q salir de esta, gracias por tu invalorable apoyo, estamos contigo.… https://t.co/3Jm7VMJ1Nc",3,0,Mily_Roxy
12/06/2021 3:30,"📢TUITAZO, APOYEMOS!!
Bajó la Diferencia!! 52.836 votos!
VAMOS KEIKO!!!💪🏻🇵🇪
#FraudeEnMesa #SOSPeru… https://t.co/VyKG19iFHh",6,9,Zafiro20201
12/06/2021 3:28,@esquinabaja Sin palabras! #FraudeEnMesa #SOSPeru #QueremosVerLasActas https://t.co/MZgrMQcLs4,0,0,fer_balb
12/06/2021 3:27,"Por culpa de ustedes robaron votos. Ahora no se quejen!
#PeruLibrePuraTrafa 
#ComunismoEsPobreza 
#FraudeEnMesa… https://t.co/yP82ZmReig",2,1,mikafragolita
12/06/2021 3:27,"No llores mañana, la Democracia q no defiendes HOY!
#OnpeNidoDeComunistas
#JNENidoDeComunistas
#FraudeEnMesa
- Es a… https://t.co/GN8pOEXDGP",4,3,Giberita
12/06/2021 3:26,#SOSPerú se están aferrando a las formalidades y nos están negando lo sustancial el voto en sí.#FraudeEnMesa en var… https://t.co/2d4r7D3nXD,0,1,mapilca
12/06/2021 3:26,"@LourdesFloresN en willax mostrando ejemplos de #FraudeEnMesa 

Ha realizado y seguirá realizando investigaciones.… https://t.co/rKvKITgzpj",0,0,Masvc_93
12/06/2021 3:26,"Luchemos por nuestra libertad.
#FRAUDEENMESA
#SOSPeru
@CNNEE @CNN @FoxNews
@ONPE_oficial @JNE_Peru @DeltaMdelta… https://t.co/00ZDRXrEzj",0,1,jesusspinoza84
12/06/2021 3:24,@LourdesFloresN gracias Lourdes por investigar y luchar por la democracia. Es correcto hay #FraudeEnMesa  .. pruebas hay!,1,0,Masvc_93
12/06/2021 3:24,#fraudeenmesa Aquí las actas donde FP ganó de lejos en primera vuelta y en segunda vuelta sacó 0. https://t.co/eFonmuDrRO,0,0,EllenAly
12/06/2021 3:24,"🚨URGENTE🚨
La exigencia de las 8:00pm del JNE no existe.
@JNE_Peru esta boicoteando la evaluación de las actas.
Nos… https://t.co/yPVeLyzH31",156,79,ResistenciaInka
12/06/2021 3:24,"@FrancoPal2026 Que inconsecuente tu perfil con tus tweets, te dices antiterrorista y votas por un terrorista!! No a… https://t.co/EVAZKtPQ5B",6,1,Zafiro20201
12/06/2021 3:23,Respeten nuestrsos votos carajo!! #FraudeEnMesa #JNERespetaLosVotos #RenunciaSalasArenas,0,0,KaOzH
12/06/2021 3:23,@patty_juarez_ Lourdes Flores acaba de precisar que se puede aplicar una medida cautelar y que el plazo de los tres… https://t.co/7w1EDgvkdT,1,0,s_nabaja
12/06/2021 3:22,"@ONPE_oficial @JNE_Peru @pcorvetto tengan muy en cuenta que ya sabemos toda la farsa orquestada, depende de uds. pa… https://t.co/V1TuhFPmnj",3,2,VanessaPL18
12/06/2021 3:22,"Salgamos a defender nuestra democracia y libertad !!! Después será muy tarde, es muy injusto que todos los votos de… https://t.co/LhQXy1btlT",1,0,Victori131313
12/06/2021 3:19,#SOSPerú #QueremosVerLasActas #FraudeEnMesa #RespetaMiVoto @JNE_Peru Despierta Perú carajo!! https://t.co/6O9A9GjMiI,3,1,gonzALovi22
12/06/2021 3:18,"#SOSPerú 
Señores se la @ONPE_oficial, @JNE_Peru respeten el voto de los ciudadanos que no queremos un gobierno com… https://t.co/WCVYkPiEDZ",2,0,JCentenaria
12/06/2021 3:17,@ONPE_oficial @ONPE_oficial #FraudeEnMesa que dice la organización criminal por la corrupción Onpe. Que puede argum… https://t.co/ENZ5l2BOfc,1,0,arosales3
12/06/2021 3:12,@frandpc @corbach57carlos #FraudeEnMesa ante la pasividad de la ONPE y JNE. Es escandaloso lo q ha hecho PL. No qui… https://t.co/6nmu5HHejW,10,6,NANKARINA5
12/06/2021 3:09,"Mañana es nuestra última oportunidad de defender la democracia,nos unimos o entregamos el pais a la mafia comunista… https://t.co/mXfFm2subo",0,0,gonzALovi22
12/06/2021 3:09,@JohnBuste @PedroCastilloTe YO FUI PRESIDENTE DE MESA Y SI QUERIA ANULABA TODOS LOS VOTOS DEL LAPIZ LA ONPE NO SUPE… https://t.co/eBIFAyyY76,0,0,GGwp767
12/06/2021 3:09,"#SOSPeru 
#FraudeEnMesa
#RespetaMiVoto 
Nos quieren imponer un gobierno comunista con trampa o fraude. 
#ONU https://t.co/fMC8D34e6d",1,0,charlie_rte
12/06/2021 3:07,"En mi pais no la van a tener fácil miserables @ForodeSaoPaulo

#SOSPerú #QueremosVerLasActas #FraudeEnMesa… https://t.co/G3ZqQRmtm3",0,0,gonzALovi22
12/06/2021 3:06,@camilafwolf Con trampa y con la venia de las instituciones. #FraudeEnMesa,19,4,NANKARINA5
12/06/2021 3:05,Así que las actas de votación que llegan no son iguales a las que salen...🤔 #FraudeEnMesa,4,3,Tafito
12/06/2021 3:05,"Izquierda divisionista,no al Foro de Sao Paulo @ForodeSaoPaulo
#SOSPerú #QueremosVerLasActas #FraudeEnMesa… https://t.co/tyqXKdioMW",1,0,gonzALovi22
12/06/2021 3:03,"@CNNEE #SOSPeru #FraudeEnMesa
¡Se están robando la democracia! https://t.co/wLrJM1TDg0",0,1,GermanRodCub
12/06/2021 3:02,"📢TUITAZO, APOYEMOS!!
Bajó la Diferencia!! 52.836 votos!
VAMOS KEIKO!!!💪🏻🇵🇪
#FraudeEnMesa #SOSPeru… https://t.co/8WCCZdlo4e",2,2,marino_toribia
12/06/2021 3:01,"Piura de mi corazón, ciudad de mi Papá y su familia, ciudad de MIGUEL GRAU, se levanta contra el fraude del comunis… https://t.co/RTMCt7Hayj",4,0,greleon12
12/06/2021 3:01,@modestomontoya Trampa!!! Han fraguado actas y lo saben! #FraudeEnMesa #SOSPeru #LaCalleEsNuestra #QueremosVerLasActas,0,0,NANKARINA5
12/06/2021 3:01,"@exitosape .
IMPOSIBLE Estadísticamente:

En 17 mesas de Votación en Puno (Donde no hubo personeros de Keyko Fujimo… https://t.co/1CCwNEUca9",2,1,CarAma123
12/06/2021 3:00,"@GloriaMonteneg El daño a la democracia lo hacen todos los que actúan fraudulentamente como lo ha hecho PL, el voto… https://t.co/vXEFQcFueb",3,0,Carolin11161302
12/06/2021 3:00,Estos miserables buscan y rebuscan la forma de cómo tumbarse la revisión de actas tratando de desprestigiar a los m… https://t.co/MDsFqPPWJn,0,0,s_nabaja
12/06/2021 3:00,"📢TUITAZO, APOYEMOS!!
Bajó la Diferencia!! 52.836 votos!
VAMOS KEIKO!!!💪🏻🇵🇪
#FraudeEnMesa #SOSPeru… https://t.co/hOo0BUToHD",26,21,Zafiro20201
12/06/2021 2:59,"#SOSPerú #QueremosVerLasActas #FraudeEnMesa #RespetaMiVoto 
NOS ESTÁN ROBANDO LA ELECCIÓN EN LA CARA. ¡PEDIMOS TRAN… https://t.co/B0gRSULsiD",0,0,thunder331
12/06/2021 2:59,"@hugonopo Porque tomaron las mesas, mafia han manipulado y fraguado actas. #FraudeEnMesa #SOSPeru",0,0,NANKARINA5
12/06/2021 2:57,@FrancoSalinasL @JNE_Peru Es un escandalo y claro favoritismo a Castillo #SOSPeru #FraudeEnMesa,0,0,NANKARINA5
12/06/2021 2:57,#SOSPerú #QueremosVerLasActas #FraudeEnMesa #RespetaMiVoto @JNE_Peru no la van a tener fácil!! https://t.co/7aoInBQxnF,0,0,gonzALovi22
12/06/2021 2:56,@opinioncandela Una llamadita de alguien?? #SOSPeru #FraudeEnMesa,0,0,NANKARINA5
12/06/2021 2:55,@majo_marcet @rlopezaliaga1 @JNE_Peru #FraudeEnMesa #FraudeElectoral  @JNE_Peru  mediocridad a kilómetros.. https://t.co/XDfu5HDC7D,0,0,cruz23_r
12/06/2021 2:55,"Ojalá no sea verdad que lo van a declarar como ganador en la madrugada
#SOSPerú #QueremosVerLasActas #FraudeEnMesa #RespetaMiVoto @JNE_Peru",1,0,gonzALovi22
12/06/2021 2:52,@ntf170 @pachouriarte #FraudeEnMesa Lagarto orquestó y Manipuló Elecciones ! A la calle 🇵🇪💪🏽,1,0,NOECRISHELL
12/06/2021 2:52,"#FraudeEnMesa  LOS MIEMBROS DE MESA, FIRMARON UN RECIBO POR LOS  S/120.00, PUES TIENEN QUE VERIFICAR LA FIRMAS DE LAS ACTAS CON EL RECIBO",0,0,SantosPiscoya
12/06/2021 2:51,"@MIKI_Torres_ @amariateguibnof Que Dios nos Bendiga 🙏
#fraudeenmesa
#Quevivalademocracia",1,1,EmilhiaCastillo
12/06/2021 2:50,Esto ya apesta #FraudeEnMesa,0,0,solucionesone
12/06/2021 2:50,Acá el #FraudeEnMesa totalmente descarado!!!! https://t.co/ZeRf3OK83L,2,0,GatoAntiZurdo
12/06/2021 2:49,No dejaremos que nos roben el país! #sosperu #QueremosVerLasActas #fraudeenmesa #NoAlComunismo #noalterrorismo… https://t.co/1eqvfndBeg,9,13,AnaAlomia3
12/06/2021 2:49,"Se les hizo agua... 🤣🤣🤣 piensan tapar el sol con un dedo ??? Pues NO van a poder, porque el #FraudeEnMesa del comun… https://t.co/aiu5rK569y",6,2,Ceci_VasquezD
12/06/2021 2:48,@felipeestevesvg @jorgevillenal #FraudeEnMesa #FraudeDeDiseño #FraudeDigital  No nos van a imponer a un comunista con trampas!!!,1,0,eternidadx
12/06/2021 2:48,"#SOSPERÚ #FraudeEnMesa #QueremosVerLasActas #NoAlComunismoEnElPerú
@CCFFAA_PERU Queremos paz en el Perú https://t.co/96tGjwoiph",0,3,Dianix2021
12/06/2021 2:47,@CrstAnit @JNE_Peru Son los votos que se robaron los traferos de Perú Libre. #SOSPeru #FraudeEnMesa,1,0,GermanRodCub
12/06/2021 2:47,"#FraudeEnMesa
#BetoASaber Fraude preparado desde la epoca de Vizcarra. Nadie que es democrata puede aceptar este pr… https://t.co/vEFBS2mshi",0,0,Jull230
12/06/2021 2:45,"Un asco 🤮 el @JNE_Peru

#FraudeEnMesa
#FraudeDescarado
#SagastiEresUnFraude https://t.co/CvubFHERfn",1,1,Mart1m
12/06/2021 2:45,@3001rafa @KeikoFujimori #BetoASaber #FraudeEnMesa #FraudeEnMesa #FraudeDeDiseño No ganarán haciendo trampas!!!,1,0,eternidadx
12/06/2021 2:44,"@NormaYarrow4 GRACIAS,TOTALMENTE DE ACUERDO
DEMOCRACIA Y LIBERTAD
#FraudeEnMesa",2,0,SAGITARIO2616
12/06/2021 2:43,"@PanAmPost_es @MamelaFialloFlo Entren al hastag #FraudeEnMesa y VEAN todo el fraude!!! Han incautado Peru libre 1,2… https://t.co/k9uag8Y09w",4,3,midoeru
12/06/2021 2:43,"@VanyaThais #fraudeenmesa  #SOSPeru @OEA_oficial  @ONPE_oficial  @JNE_Peru  @cnnbrk  @CNNEE @CCFFAA_PERU 

Nos está… https://t.co/bXjZBAEaM2",1,0,miluszeva
12/06/2021 2:42,@JNE_Peru 🕰 tic tac señores. Quienes sigan manteniéndose como parte de este #FraudeEnMesa y creo que a éstas altura… https://t.co/2XXAUAx20n,5,1,PuercOpina
12/06/2021 2:41,#BetoASaber Me queda clarísimo qué Keiko Fujimori ganó estás elecciones pero con trampas y fraude en mesa los comun… https://t.co/9VQsJKJF6k,2,1,washy2020
12/06/2021 2:39,@ONPE_oficial @ONPE_oficial #FraudeEnMesa como explica la Onpe este fraude? https://t.co/Fn1j3fNIFV,5,2,arosales3
12/06/2021 2:39,"@Kanashir2Carlos @PedroCastilloTe El pueblo peruano NO MERECE un indeseable cómo usted señor Castillo, y menos pret… https://t.co/XuJZrkXwnb",0,0,lcumpa
12/06/2021 2:39,@ArnoldT55 #LaCalleEsNuestra #SOSPeru #FraudeEnMesa elecciones turbias!,0,0,NANKARINA5
12/06/2021 2:38,"INMINENTE FRAUDE ELECTORAL ""ROJO"".
EL SOCIALISMO, EL POPULISMO, EL COMUNISMO Y EL TERRORISMO, SIEMPRE TERMINAN ARRA… https://t.co/m2a27maamw",2,0,CarlosAdelCT
12/06/2021 2:37,"@EPinternacional No al #FraudeEnMesa, #FraudeDigital #FraudeDelForoDeSaoPaulo en Perú los organismos electorales y… https://t.co/p8LnYbfrzx",0,0,LibraPcm
12/06/2021 2:35,En @pcmperu conspiraron a favor del ✏ y están a punto de consumar sus planes contra la voluntad popular en estas… https://t.co/N0C5LNiEHH,2,0,edsanberr
12/06/2021 2:33,@meiermq Y porqué va a salir de nuestro dinero cuidar a este #Corrupto que nos vendió a #Odebrecht y encima es part… https://t.co/yIlLsEz7oS,0,0,VanessaPL18
12/06/2021 2:33,@Alfredo_YR Falso!! La derecha organizada repudia a Castillo y su vinculo con grupos terroristas y comunistas. No e… https://t.co/IauZtP5aF8,0,3,NANKARINA5
12/06/2021 2:33,"Y no hay fraude no? y que es esto?

@willaxtv #fraudeenMesa 
@julianaoxenford 
@justicierope 
@rlopezaliaga1… https://t.co/i3WNL3wHSr",1,1,Sl4sh52
12/06/2021 2:32,@levirey @JNE_Peru @Vero_Mendoza_F #FraudeEnMesa  la culpa de todo lo tiene castillo y CERRON por querer robar la p… https://t.co/oRsQ85tZvt,3,0,Sandra80247699
12/06/2021 2:31,"#SOSPerú #QueremosVerLasActas #FraudeEnMesa #RespetaMiVoto 
NOS ESTÁN ROBANDO LA ELECCIÓN EN LA CARA. ¡PEDIMOS TRAN… https://t.co/3eEbUQcIGU",0,0,ElpeordelosDiaz
12/06/2021 2:31,@OEA_oficial @LaSalitadelSin @rramirezlezcano #FraudeMorado ministro de @FSagasti sabia 4 días antes que lápiz gana… https://t.co/oXmly0oiZF,2,1,Soficherry35
12/06/2021 2:31,@ffioo20 Con trampa. Fraude en Mesa. Graves irregularidades de falaificacion de firmas y suplantaciones ante la pas… https://t.co/aSWfKNjCmB,18,1,NANKARINA5
12/06/2021 2:31,@felipeestevesvg @gildatrkovic El #FraudeEnMesa ya tenía la venia de sagasti,3,2,avedolcevita
12/06/2021 2:30,"@JNE_Peru corrupto, crees que los peruanos somos huevones!

#fraude #fraudeenmesa #respetamivoto https://t.co/wxhk5EnHxB",1,0,Alexiel_Vidam
12/06/2021 2:30,"El mundo tiene que saber esto:  El comunismo internacional nos quiere quitar nuestra democracia y libertad, estan i… https://t.co/oGkQ7A8qOS",0,0,alxrossnav
12/06/2021 2:28,"@JNE_Peru #Fraudeeee
Estos señores piensan que esto es un juego, es evidente que son títeres recibiendo ordenes.… https://t.co/ixnrapFeFl",0,0,VaneMoralesM
12/06/2021 2:28,@NoMasImpunidad8 @canalN_ @JNE_Peru @FuerzaPopularPe @IDL_R @FiscaliaPeru @Poder_Judicial_ @KeikoFujimori La organi… https://t.co/CUHw1GPAfv,0,0,GermanRodCub
12/06/2021 2:27,"📢APOYEMOS!
Ahora Tuitazo en Perú!#FraudeEnMesa
#QueremosVerLasActas
#FraudePeru
#SOSPeru 
#KeikoPresidenta2021… https://t.co/Wmj0QWKq5J",6,3,Zafiro20201
12/06/2021 2:26,@VanyaThais @EsEspana @elmostrador @MediterraneoDGT @LassoGuillermo @FoxNews @mauriciomacri @TheEconomist @WSJ @FT… https://t.co/9ZielqL5ry,3,2,Jhair17947032
12/06/2021 2:26,@victoraurelioaa @whuacasi @CesarRomeroC Tremenda estupidez fue el fraude Morado… #FraudeEnMesa gracias @willaxtv y… https://t.co/xcS0l7enAJ,0,0,Soficherry35
12/06/2021 2:26,"Para un ministro ganaba el lapicito y revertía el boca de urna?
#FraudeEnMesa ?
@congresoperu https://t.co/Ly1MM7zxNr",3,0,JLlacsahuacheG
12/06/2021 2:24,#ConsejoDeMinistros ya sabía que #PedroCastillo revertiría el #BocaDeUrna Cómo tenían esa información el 4 de junio… https://t.co/Nc4ZDNTsnz,5,4,velardealvaro
12/06/2021 2:24,¿Cómo un ministro sabía el escenario que se daría en las elecciones días antes? @congresoperu @pcmperu… https://t.co/jfAsU867TU,6,3,MademoiselleGM
12/06/2021 2:24,"#SOSPerú #QueremosVerLasActas #FraudeEnMesa #RespetaMiVoto 
NOS ESTÁN ROBANDO LA ELECCIÓN EN LA CARA. ¡PEDIMOS TRAN… https://t.co/5qynS3G5Ce",1,1,ValAle15
12/06/2021 2:23,"#HastaElUltimoVoto #FraudeEnMesa #BetoASaber consejo de ministros "" va a ganar el lapicito, revertirá el boca de urna""",5,4,rfjesusmaria
12/06/2021 2:22,Defendamos el derecho a la justicia para todos. Mañana marchemos nuevamente por nuestros derechos. Que se revisen y… https://t.co/24yF7dj5YU,4,0,jfr138
12/06/2021 2:22,"#SOSPerú #QueremosVerLasActas #FraudeEnMesa 
Que gane quién tenga que ganar pero de manera limpia
@JNE_Peru… https://t.co/poFTl3PLjW",1,1,NicholasJTeam
12/06/2021 2:21,"📢APOYEMOS!!!
Ahora hay tuitazo en Perú!#FraudeEnMesa
#QueremosVerLasActas
#FraudePeru
#SOSPeru 
#KeikoPresidenta2021 https://t.co/Hiyj2RUEdw",12,13,Zafiro20201
12/06/2021 2:20,"NOS ESTÁN ROBANDO LA ELECCIÓN EN LA CARA. ¡PEDIMOS TRANSPARENCIA! 
#SOSPERU nos están robando la democracia… https://t.co/wMR0zk1HpS",1,0,milagros840613
12/06/2021 2:20,"A las personas que les robaron su voto #FraudeEnMesa, el @JNE_Peru ya les dijo que su voto no vale
#RespetaMiVoto https://t.co/vUaVoU885S",0,0,defensa_politic
12/06/2021 2:19,#SOSPERU nos están robando la democracia#SOSPERU##SOSPERU#QueremosVerLasActas #FraudeEnMesa #RespetaMiVoto#queremos… https://t.co/nf5PvYBHGF,0,0,carmen01576836
12/06/2021 2:19,#SOSPeru quieren perpetrar un #FraudeDigital #FraudeEnMesa https://t.co/HsfHTwEemn,2,1,rfjesusmaria
12/06/2021 2:16,"NOS ESTÁN ROBANDO LA ELECCIÓN EN LA CARA. ¡PEDIMOS TRANSPARENCIA! 
#SOSPERU nos están robando la democracia#SOSPERU… https://t.co/rjtvoG3Cjz",2,2,Kelly09455152
12/06/2021 2:16,"Lo veis? Si es que les creéis a los comunistas y se la están metiendo doblada. Lo siento bonita, lo de los S/ 100 s… https://t.co/qPWmByi5V7",3,1,dralion1970
12/06/2021 2:15,"El @JNE_Peru conoce por denuncias ciudadanas públicas de #FraudeEnMesa
El @JNE_Peru tiene en sus manos cientos de a… https://t.co/YflP3gSpCE",20,8,milton_roman_
12/06/2021 2:15,@JNE_Peru @JNE_Peru y Salas Arenas son corrupción! #SOSPeru #FraudeEnMesa,1,1,GermanRodCub
12/06/2021 2:14,@JNE_Peru @JNE_Peru y Salas Arenas son corrupción! #SOSPeru #FraudeEnMesa,0,0,GermanRodCub
12/06/2021 2:13,@SalasZ_AA @suselparedes @JNE_Peru Estos ladrones de votos de Peru Libre nos están robando en la Mesa con sus perso… https://t.co/oqwskRMtBj,0,0,IrmaRam53974089
12/06/2021 2:12,@sagatis #RespetaMiVoto #conmivotonotemetas. Keiko está defendiendo la voluntad popular de los peruanos que dijimos… https://t.co/KQDWUWSkzt,0,0,IvetEchevarriaV
12/06/2021 2:10,"¿Que matemáticas tiene Sagasti y de donde las saca?
#FraudeEnMesa",6,1,OscarSignus
12/06/2021 2:08,"@alexpapiya @Kaerre8 @aaronsaav18 @ONPE_oficial Mentirosas, dizque ""votaron"" a Keiko Fujimori; no más tonterías.😅 #FraudeEnMesa",0,0,erilanz_
12/06/2021 2:07,💡🇵🇪💡💡🇵🇪💡💡🇵🇪 necesitamos ser escuchados en el mundo!                            💡🇵🇪💡💡🇵🇪💡💡🇵🇪💡 Hashtags: #SOSPeru… https://t.co/gxLUmxzDZy,0,0,JIDYSSSSS
12/06/2021 2:07,"#SOSPerú #QueremosVerLasActas #FraudeEnMesa #RespetaMiVoto 
NOS ESTÁN ROBANDO LAS ELECCIONES. ¡PEDIMOS TRANSPARENCI… https://t.co/skrQ0vGVLl",0,0,Klaw_
12/06/2021 2:06,Por una democracia libre sin fraudes por parte de la @ONPE_oficial y el @JNE_Peru #SOSPeru #DEMOCRACIA… https://t.co/1IrNMClDxd,2,1,dralion1970
12/06/2021 2:06,"#FraudeEnMesa Perú 
#jneCorrupto https://t.co/vQtOWWpgba",0,0,Arya_Tyrion
12/06/2021 2:06,"@JNE_Peru @JNE_Peru que tal 🐚 la de ustedes, se están ganando el desprestigio de a gratis, por no hacer bien su tra… https://t.co/SMuQWJA5DR",0,0,AndresOcmin
12/06/2021 2:05,"@julian_quiros En Peru
Aun no tenemos  Presidente, estamos viviendo la peor trafa del Partido comunista Peru Libre.… https://t.co/TMHiskSuSp",0,0,bluecarmen67
12/06/2021 2:04,"@MIKI_Torres_ #SOSPerú #QueremosVerLasActas #FraudeEnMesa #RespetaMiVoto 
NOS ESTÁN ROBANDO LAS ELECCIONES. ¡PEDIMO… https://t.co/K3rG9XnHdk",1,0,Olivia_Oh_Lima
12/06/2021 2:03,"@FSagasti que dicen tus propios cálculos matemáticos del cagadón que hiciste? 
#FraudeEnMesa
#Peru",0,0,OscarSignus
12/06/2021 2:02,"#URGENTE El Presidente del @JNE_Peru, Jorge Salas Arenas, confirmó que se ha dejado sin efecto el acuerdo para ampl… https://t.co/u9y9CTa0Jw",8,4,cuscopost
12/06/2021 2:02,"@PedroCastilloTe El @JNE_Peru debe ampliar ese plazo, los peruanos tenemos derecho a conocer cada una de las actas… https://t.co/ZtrCBV6dYc",0,0,AntonioChavezDz
12/06/2021 2:01,"@OEA_oficial @rramirezlezcano #FraudeEnMesa #EleccionesPeru2021
Defensores de terrorismo defendiendo a cantidato CA… https://t.co/BokX51rYBN",0,0,janevidalt
12/06/2021 2:00,@jeanmarreros Vamos Trujillo a los PERUANOS  nos agarraron  de campesinos ignorantes y MANIPULABLES  los Comunistas… https://t.co/UruapqHlAY,2,0,cruz23_r
12/06/2021 2:00,"#sosperú #QueremosVerLasActas #RespetaMiVoto 
#FraudeEnMesa
#JNERespetaLosVotos 
Salas Arenas
#URGENTE… https://t.co/q7xYI0CAfn",4,4,RafoAp
12/06/2021 2:00,"@OEA_oficial @rramirezlezcano #FraudeEnMesa #EleccionesPeru2021
No corresponde los votos 
https://t.co/LeFk4YZNpo
M… https://t.co/CE21lTmxTi",1,0,janevidalt
12/06/2021 1:59,"@OEA_oficial @rramirezlezcano #FraudeEnMesa #EleccionesPeru2021
ONPE no quiere resolver públicamente las ACTAS INPU… https://t.co/Sy7AkNhTgR",0,0,janevidalt
12/06/2021 1:59,@ntf170 @fkrklect #FraudeEnMesa que más,0,0,JoanaJgm
12/06/2021 1:59,"@GJAM1A Entonces la Senadora de Colombia se está prestando para un ""teatro"" 🤦🏽‍♂️🤦🏽‍♂️ porfavor #ComunismoNuncaMas #FraudeEnMesa",0,0,Yoel_Ramoz
12/06/2021 1:59,Las acciones de @JNE_Peru  q admiten las anulaciones y luego retroceden es la prueba más evidente que el corrupto c… https://t.co/O1jpnGoiQm,29,18,sullama
12/06/2021 1:59,"@OEA_oficial @rramirezlezcano #FraudeEnMesa #EleccionesPeru2021
Resolución actas PÚBLICAMENTE ¡¡ Quien nada debe na… https://t.co/HULryAd4U4",3,1,janevidalt
12/06/2021 1:58,"@OEA_oficial @rramirezlezcano #FraudeEnMesa #EleccionesPeru2021
Explica lo q pasa en las elecciones Perú 
https://t.co/v71Ha75TJt",0,0,janevidalt
12/06/2021 1:58,"Y citando a Lourdes Flores Nano, La OEA dice; ""Metase  su #FraudeEnMesa al poto"" a Keiko.
#KeikoTuCeldaTeEspera… https://t.co/yx8N1Vcqb1",1,0,saturnwitchy
12/06/2021 1:58,@Wilson200X @JNE_Peru La denuncia de FP tiene pruebas contundentes d fraude:  falsifcación d firmas y suplantacione… https://t.co/BaUzp1N11T,0,0,NANKARINA5
12/06/2021 1:58,"@OEA_oficial @rramirezlezcano #FraudeEnMesa #EleccionesPeru2021
Muertos como miembro  de mesa 
https://t.co/KDakAA5ukM",0,0,janevidalt
